record_type,timeframe,resolution,suite,symbol,period_from,period_to,n_bars,n_trades,win_rate_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,total_return_pct,cagr_pct,expectancy,profit_factor,entry_date,exit_date,side,entry_price,exit_price,pnl,commission,net_pnl,p_up,p_down,confidence,mcmc_ms
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1891.5,1896.63,-5.13,0.0,-5.13,0.0,0.0003664814509695527,0.9613259024831324,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1896.73,1891.88,4.85,0.0,4.85,0.0,0.002402277787488264,0.9940145819883491,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1891.28,1887.32,3.96,0.0,3.96,0.0,0.0004457742371955029,0.9986646223581662,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1887.66,1888.45,-0.79,0.0,-0.79,0.0,0.0006997981864889286,0.9990702532081164,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1888.24,1887.79,0.45,0.0,0.45,0.0,0.998611345574605,0.998611345574605,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1879.96,1879.96,-0.0,0.0,-0.0,0.0,0.9989528922529171,0.9989528922529171,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1878.36,1882.27,-3.91,0.0,-3.91,0.0,0.9998219953188907,0.9998219953188907,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,BUY,1882.13,1885.67,3.54,0.0,3.54,1.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1915.83,1944.15,-28.32,0.0,-28.32,0.0,0.8090844287041006,0.8090844287041006,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1944.77,1936.42,8.35,0.0,8.35,0.0,0.9592157151871156,0.9592157151871156,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251028,20251028,SELL,1946.04,1949.28,-3.24,0.0,-3.24,0.0,0.8856405072654919,0.8856405072654919,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,BUY,1951.51,1946.99,-4.52,0.0,-4.52,0.9573585800361394,0.0,0.9573585800361394,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1950.33,1944.28,6.05,0.0,6.05,0.0,0.9267605666771467,0.9267605666771467,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1944.03,1942.55,1.48,0.0,1.48,0.0,0.9931574002498957,0.9931574002498957,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1942.42,1943.53,-1.11,0.0,-1.11,0.0,0.9989491137159622,0.9989491137159622,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1943.12,1947.93,-4.81,0.0,-4.81,0.0,0.9990911883307886,0.9990911883307886,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1947.96,1948.76,-0.8,0.0,-0.8,0.0,0.0008725853423297683,0.9975722005031308,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1948.67,1958.57,-9.9,0.0,-9.9,0.0,0.0008414709779085742,0.9976257208174002,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1957.44,1957.44,-0.0,0.0,-0.0,0.0,0.0009304185243311897,0.9940828441750584,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1956.65,1955.75,0.9,0.0,0.9,0.0,0.0011438139753388585,0.9899793108829366,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,BUY,1955.4,1964.33,8.93,0.0,8.93,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1962.81,1960.47,2.34,0.0,2.34,0.0,0.0017212709821642846,0.7662368931140013,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1959.93,1949.72,10.21,0.0,10.21,0.0,0.001496336147229324,0.9667910788782115,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1949.55,1942.99,6.56,0.0,6.56,0.0,0.0003017038037888949,0.9969813226530917,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251029,20251029,SELL,1949.76,1949.76,-0.0,0.0,-0.0,0.0,0.0003550379762596273,0.9983268738546082,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,BUY,1952.33,1943.95,-8.38,0.0,-8.38,8.567210624705366e-09,0.0,0.9999999914327873,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1942.0,1935.76,6.24,0.0,6.24,0.0,0.0008800033502403639,0.9082240660251196,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1936.03,1931.94,4.09,0.0,4.09,0.0,0.00033673152485368856,0.9928224681347829,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1932.01,1933.66,-1.65,0.0,-1.65,0.0,0.0005125838057931571,0.9974904041635332,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1933.66,1935.95,-2.29,0.0,-2.29,0.0,0.0008214419403438142,0.9963151863901496,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1935.92,1927.91,8.01,0.0,8.01,0.0,0.0011062001515651616,0.997041515424096,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1927.76,1926.56,1.2,0.0,1.2,0.0,0.00018308591343111966,0.9979647059417501,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1934.09,1934.09,-0.0,0.0,-0.0,0.0,0.0008794016696532393,0.9963867524252202,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1933.59,1927.31,6.28,0.0,6.28,0.0,0.0052704789613575095,0.990933151409368,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,BUY,1927.15,1933.38,6.23,0.0,6.23,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251030,20251030,SELL,1924.85,1934.5,-9.65,0.0,-9.65,0.0,9.386976706021863e-05,0.8603390822964849,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,BUY,1923.62,1913.24,-10.38,0.0,-10.38,2.504362477733841e-165,0.0,0.9999999999209876,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1907.87,1905.54,2.33,0.0,2.33,0.0,0.0006739131652466447,0.8980462268977243,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1905.96,1903.48,2.48,0.0,2.48,0.0,0.0006904135108248416,0.9807124242776629,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1903.55,1904.64,-1.09,0.0,-1.09,0.0,0.0009484339540313432,0.9951170118168795,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1904.75,1902.73,2.02,0.0,2.02,0.0,0.0012018097466124224,0.9965398294803309,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1902.73,1901.44,1.29,0.0,1.29,0.0,0.0007885506604451787,0.997034338463488,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1899.63,1899.63,-0.0,0.0,-0.0,0.0,0.0007798319947373063,0.9976125986680987,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1898.83,1903.02,-4.19,0.0,-4.19,0.0,0.0010259279893178714,0.9955196324699795,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,BUY,1902.1,1908.23,6.13,0.0,6.13,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1893.06,1889.88,3.18,0.0,3.18,0.0,0.00020167047966681504,0.9414526981141693,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1889.15,1867.07,22.08,0.0,22.08,0.0,0.0006990210531144148,0.9836760490242641,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251031,20251031,SELL,1892.17,1885.36,6.81,0.0,6.81,0.0,0.00083747561723062,0.9535251101394736,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,BUY,1888.96,1888.15,-0.81,0.0,-0.81,0.005114104218566339,0.0,0.9948858957814045,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1879.6,1878.87,0.73,0.0,0.73,0.0,0.9995424586050091,0.9995424586050091,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1878.9,1871.62,7.28,0.0,7.28,0.0,0.9995431770593795,0.9995431770593795,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1871.42,1872.53,-1.11,0.0,-1.11,0.0,0.9994805522297101,0.9994805522297101,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1872.77,1888.58,-15.81,0.0,-15.81,0.0,0.999724083116398,0.999724083116398,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1888.71,1887.73,0.98,0.0,0.98,0.0,0.9999862289198591,0.9999862289198591,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1902.05,1902.05,-0.0,0.0,-0.0,0.0,0.9996684209528056,0.9996684209528056,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1901.56,1895.48,6.08,0.0,6.08,0.0,0.7828104956196953,0.7828104956196953,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1872.97,1867.75,5.22,0.0,5.22,0.0,0.9818338411310403,0.9818338411310403,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1866.63,1866.63,-0.0,0.0,-0.0,0.0,0.9983572705833527,0.9983572705833527,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251103,20251103,SELL,1866.14,1857.64,8.5,0.0,8.5,0.0,0.9994025870303364,0.9994025870303364,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,BUY,1860.56,1865.66,5.1,0.0,5.1,0.9999999999600959,0.0,0.9999999999600959,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1869.75,1866.94,2.81,0.0,2.81,0.0,0.000928397681520707,0.9746373725631456,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1866.58,1869.46,-2.88,0.0,-2.88,0.0,0.0006212255345975648,0.9962113792350077,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1869.5,1866.93,2.57,0.0,2.57,0.0,0.0010941390881312662,0.996531195704083,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1866.88,1859.42,7.46,0.0,7.46,0.0,0.0006422744275506722,0.9973865485417374,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1859.51,1855.92,3.59,0.0,3.59,0.0,0.0002579394734863314,0.9981063419346738,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1855.62,1855.62,-0.0,0.0,-0.0,0.0,0.0005387593452334817,0.9979361147643868,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1851.93,1850.23,1.7,0.0,1.7,0.0,0.0006662940972946465,0.9976316656323065,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,BUY,1850.0,1853.75,3.75,0.0,3.75,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1880.42,1902.36,-21.94,0.0,-21.94,0.0,0.001246784396251518,0.8177346572501554,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251104,20251104,SELL,1902.42,1897.71,4.71,0.0,4.71,0.0,0.0007192583478707333,0.8162878685858431,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,BUY,1888.34,1882.73,-5.61,0.0,-5.61,0.03062160580467006,0.0,0.9693783941953453,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1885.66,1892.66,-7.0,0.0,-7.0,0.0,0.0007721632710199106,0.9651036428488935,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1892.98,1889.25,3.73,0.0,3.73,0.0,0.0010621412332512074,0.9883213957414005,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1889.51,1885.51,4.0,0.0,4.0,0.0,0.00046555759172534045,0.9974119285427068,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1885.42,1895.53,-10.11,0.0,-10.11,0.0,0.00047456164361136253,0.997838146933044,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1895.9,1892.56,3.34,0.0,3.34,0.0,0.0010069618924573713,0.9871086161087806,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1892.7,1891.54,1.16,0.0,1.16,0.0,0.0004893878178168415,0.9973493854962376,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1891.31,1891.31,-0.0,0.0,-0.0,0.0,0.0006013590035324944,0.9974748896569294,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251105,20251105,SELL,1894.5,1890.18,4.32,0.0,4.32,0.0,8.82444858215958e-99,0.99996784174395,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,BUY,1886.48,1881.71,-4.77,0.0,-4.77,2.2805486477101525e-05,0.0,0.9999771945135099,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1878.87,1876.07,2.8,0.0,2.8,0.0,0.0003636222240429316,0.98266246787957,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1875.76,1872.26,3.5,0.0,3.5,0.0,0.0004180483663194194,0.9970358656708168,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1871.99,1872.0,-0.01,0.0,-0.01,0.0,0.00043454583506568223,0.9981168766728634,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1871.88,1869.61,2.27,0.0,2.27,0.0,0.0007743058352671224,0.997780804152557,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1869.52,1869.52,-0.0,0.0,-0.0,0.0,0.0004848882530936093,0.9979825012922098,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1868.57,1874.24,-5.67,0.0,-5.67,0.0,0.0010024823080062345,0.9967340769196542,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,BUY,1874.41,1880.5,6.09,0.0,6.09,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1875.41,1872.22,3.19,0.0,3.19,0.0,2.8649363844195434e-05,0.8844752947954948,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251106,20251106,SELL,1871.63,1869.6,2.03,0.0,2.03,0.0,0.0008176857581417261,0.9789822525987019,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251107,20251107,SELL,1862.19,1861.3,0.89,0.0,0.89,0.0,0.07028120449743198,0.8308084618494497,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251107,20251107,SELL,1861.54,1854.33,7.21,0.0,7.21,0.0,0.00031462251885320505,0.9818399736156027,0.0
